Unnamed: 0,country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
10209,Colombia,2000,COL,39089939,330615619584,3.241,0.083,56.591,1.116,2.011,56.201,-94.516,-62.711,1.438,0.17,0.179,1.448,0.171,0.18,10.227,0.262,54.516,1.395,0.165,94.152,1926.469,21500.379,490.562,46.119,258.159,19787.959,1037.477,,8011.813,0.95,1.307,0.033,12.488,0.319,2.337,4.929,-0.39,-0.01,77.9,1.993,17.73,0.454,29.329,0.75,,,314.184,0.448,0.222,0.182,0.111,0.51,0.184,1.227,0.093,0.409,0.212,2.786,0.284,,0.377,0.263,-0.007,0.286,,1.004,0.003,0.008,0.012,0,192.686,91.359,-2.076,-3.668
10210,Colombia,2001,COL,39709264,336096690176,3.115,0.078,56.848,0.257,0.454,27.081,-29.12,-51.813,0.682,0.081,0.085,1.432,0.169,0.179,10.321,0.26,55.383,1.395,0.165,97.267,1983.317,21527.459,500.883,47.728,271.419,19758.191,1066.02,,7953.855,0.943,1.609,0.041,13.26,0.334,2.326,4.52,-29.767,-0.75,79.576,2.004,18.09,0.456,28.543,0.719,,,316.865,0.411,0.221,0.089,0.112,0.506,0.185,1.207,0.094,0.411,0.214,2.763,0.283,,0.479,0.277,-0.625,0.276,,0.996,0.003,0.008,0.012,0,179.495,92.383,-1.466,-2.578
10211,Colombia,2002,COL,40324683,344517672960,3.105,0.077,55.901,-0.947,-1.666,83.456,56.375,208.169,2.07,0.242,0.263,1.386,0.162,0.176,9.267,0.23,55.665,1.38,0.162,100.372,2039.218,21610.916,510.15,49.287,284.665,19785.746,1094.744,,7834.47,0.92,1.559,0.039,13.246,0.328,2.281,5.61,27.555,0.683,80.234,1.99,18.246,0.452,28.724,0.712,,,316.936,0.395,0.213,0.266,0.096,0.502,0.186,1.191,0.094,0.413,0.216,2.747,0.283,,0.48,0.268,0.537,0.278,,0.991,0.003,0.008,0.012,0,226.236,91.994,-0.237,-0.423
10212,Colombia,2003,COL,40937426,357889179648,3.376,0.082,57.378,1.477,2.642,193.927,110.471,132.37,4.737,0.542,0.601,1.402,0.16,0.178,10.406,0.254,57.781,1.411,0.161,103.748,2096.596,21804.844,520.556,50.557,297.346,19922.295,1124.389,,7863.652,0.902,1.27,0.031,12.681,0.31,2.289,7.893,136.549,3.336,81.267,1.985,18.995,0.464,29.645,0.724,,,322.863,0.391,0.207,0.575,0.099,0.497,0.186,1.18,0.094,0.411,0.217,2.743,0.283,,0.369,0.248,2.247,0.28,,0.988,0.003,0.008,0.012,0,323.132,93.709,0.403,0.702
10213,Colombia,2004,COL,41543177,376728256512,3.442,0.083,54.647,-2.731,-4.76,84.452,-109.476,-56.452,2.033,0.224,0.249,1.315,0.145,0.161,7.281,0.175,57.041,1.373,0.151,107.19,2151.243,21889.295,527.837,51.605,310.695,19952.102,1153.916,,8152.334,0.901,1.049,0.025,13.349,0.321,2.188,5.58,29.805,0.717,81.722,1.967,19.336,0.465,29.527,0.711,,,339.531,0.381,0.191,0.248,0.067,0.492,0.186,1.163,0.093,0.408,0.219,2.727,0.283,,0.306,0.253,0.552,0.268,,0.981,0.003,0.009,0.012,0,231.82,90.912,2.394,4.381
10214,Colombia,2005,COL,42128977,394076061696,4.125,0.098,60.162,5.515,10.092,57.445,-27.007,-31.979,1.364,0.146,0.172,1.428,0.153,0.18,10.234,0.243,63.533,1.508,0.161,111.315,2211.404,21946.74,538.07,52.462,324.702,19949.383,1184.854,,7917.907,0.848,0.857,0.02,14.007,0.332,2.299,4.741,-2.716,-0.064,82.418,1.956,18.686,0.444,30.939,0.734,,,334.302,0.426,0.203,0.166,0.089,0.49,0.187,1.145,0.093,0.404,0.22,2.709,0.283,,0.246,0.259,-0.056,0.279,,0.974,0.003,0.009,0.012,0,199.753,96.859,3.372,5.604
10215,Colombia,2006,COL,42691081,420283842560,4.117,0.096,62.304,2.143,3.562,97.029,39.584,68.908,2.273,0.231,0.251,1.459,0.148,0.161,9.351,0.219,68.587,1.607,0.163,115.432,2273.709,22043.77,547.421,53.293,338.736,19984.109,1218.827,,9024.093,0.918,0.831,0.019,14.033,0.329,2.344,5.187,34.725,0.813,83.105,1.947,18.768,0.44,33.973,0.796,,,385.987,0.39,0.203,0.27,0.077,0.485,0.187,1.129,0.093,0.4,0.221,2.694,0.283,,0.239,0.253,0.651,0.303,,0.966,0.003,0.009,0.012,0,221.453,100.073,6.282,10.084
10216,Colombia,2007,COL,43235374,448731316224,4.541,0.105,60.491,-1.813,-2.91,81.395,-15.634,-16.113,1.883,0.181,0.207,1.399,0.135,0.154,8.053,0.186,71.608,1.656,0.16,119.973,2334.2,22125.164,555.474,54.137,352.769,20005.014,1251.847,,9058.002,0.874,0.844,0.02,14.033,0.325,2.299,4.952,20.904,0.483,85.25,1.972,20.138,0.466,33.02,0.764,,,392.271,0.4,0.192,0.225,0.063,0.481,0.187,1.112,0.092,0.396,0.222,2.68,0.283,,0.246,0.244,0.455,0.293,,0.959,0.003,0.009,0.012,0,214.085,99.384,11.117,18.378
10217,Colombia,2008,COL,43758804,464038723584,4.439,0.101,66.964,6.472,10.7,63.512,-17.883,-21.971,1.451,0.137,0.155,1.53,0.144,0.164,10.768,0.246,76.748,1.754,0.165,124.412,2401.164,22188.678,566.243,54.935,370.286,20001.561,1285.288,,9322.767,0.88,0.798,0.018,17.518,0.4,2.43,4.478,-3.452,-0.079,86.257,1.971,19.521,0.446,33.441,0.764,,,408.48,0.386,0.209,0.172,0.082,0.477,0.188,1.095,0.092,0.392,0.225,2.662,0.284,,0.238,0.296,-0.071,0.299,,0.951,0.003,0.009,0.012,0,195.969,106.34,9.784,14.611
10218,Colombia,2009,COL,44271541,471326588928,3.93,0.089,72.461,5.497,8.208,76.47,12.958,20.402,1.727,0.162,0.189,1.637,0.154,0.179,11.802,0.267,79.001,1.784,0.168,128.342,2473.625,22265.146,578.045,55.832,390.383,20005.57,1321.023,,9111.861,0.857,0.897,0.02,20.097,0.454,2.571,4.612,4.01,0.091,87.967,1.987,19.328,0.437,35.735,0.807,,,403.782,0.332,0.23,0.208,0.09,0.471,0.189,1.079,0.092,0.389,0.229,2.644,0.285,,0.271,0.347,0.076,0.326,,0.944,0.003,0.009,0.013,0,204.2,113.817,6.54,9.026
10219,Colombia,2010,COL,44777325,489870196736,4.039,0.09,76.266,3.806,5.252,64.727,-11.743,-15.357,1.446,0.132,0.152,1.703,0.156,0.18,13.473,0.301,85.228,1.903,0.174,132.381,2549.891,22329.875,591.517,56.901,412.371,19994.029,1356.722,,9474.296,0.867,1.069,0.024,21.988,0.491,2.662,4.572,-11.54,-0.258,90.556,2.022,20.016,0.447,35.698,0.797,,,424.601,0.32,0.229,0.167,0.097,0.464,0.19,1.062,0.092,0.388,0.233,2.624,0.286,,0.313,0.353,-0.21,0.315,,0.936,0.003,0.009,0.013,0,204.719,119.2,8.962,11.751
10220,Colombia,2011,COL,45259614,521323249664,4.588,0.101,76.224,-0.042,-0.055,168.241,103.514,159.925,3.717,0.323,0.379,1.684,0.146,0.172,13.785,0.305,87.989,1.944,0.169,136.969,2626.115,22498.115,605.302,58.36,433.422,20086.049,1392.063,,9794.911,0.851,1.46,0.032,21.051,0.465,2.671,6.784,92.017,2.033,88.812,1.962,19.353,0.428,35.341,0.781,,,443.797,0.338,0.221,0.423,0.094,0.458,0.19,1.051,0.092,0.388,0.237,2.618,0.286,,0.406,0.328,1.743,0.311,,0.931,0.004,0.009,0.013,0,307.045,120.887,11.764,15.434
10221,Colombia,2012,COL,45715807,541722640384,5.051,0.11,80.255,4.031,5.288,357.057,188.816,112.229,7.81,0.659,0.757,1.756,0.148,0.17,11.541,0.252,94.47,2.066,0.174,142.02,2706.371,22855.172,616.843,60.211,456.321,20362.85,1430.976,,10308.172,0.871,1.851,0.04,22.899,0.501,2.754,10.183,276.802,6.055,86.725,1.897,18.454,0.404,38.914,0.851,,,471.933,0.362,0.229,0.878,0.077,0.454,0.191,1.047,0.092,0.391,0.241,2.634,0.287,,0.491,0.35,4.898,0.339,,0.93,0.004,0.009,0.013,0,465.526,125.912,14.215,17.712
10222,Colombia,2013,COL,46151584,569534644224,4.79,0.104,88.105,7.849,9.781,207.598,-149.459,-41.859,4.498,0.365,0.428,1.909,0.155,0.182,17.803,0.386,101.232,2.193,0.178,146.81,2794.475,23062.77,634.646,61.874,478.66,20482.344,1472.486,,10490.081,0.852,1.662,0.036,22.339,0.484,2.924,6.741,119.493,2.589,87.332,1.892,17.918,0.388,41.509,0.899,,,485.04,0.329,0.25,0.514,0.119,0.449,0.193,1.038,0.092,0.392,0.244,2.632,0.289,,0.431,0.339,2.336,0.359,,0.925,0.004,0.009,0.013,0,311.121,134.939,13.128,14.9
10223,Colombia,2014,COL,46565426,595158040576,5.277,0.113,94.078,5.973,6.78,173.707,-33.891,-16.325,3.73,0.292,0.34,2.02,0.158,0.184,18.049,0.388,109.918,2.361,0.185,152.087,2888.553,23236.477,652.695,63.501,502.568,20561.971,1517.703,,10938.481,0.858,1.627,0.035,23.908,0.513,3.039,5.845,79.629,1.71,87.266,1.874,18.66,0.401,45.217,0.971,,,510.586,0.351,0.265,0.425,0.12,0.444,0.195,1.027,0.093,0.392,0.248,2.624,0.291,,0.421,0.361,1.476,0.39,,0.918,0.004,0.009,0.013,0,272.186,141.512,15.841,16.838
10224,Colombia,2015,COL,46969937,612750917632,5.551,0.118,98.064,3.986,4.237,168.98,-4.727,-2.721,3.598,0.276,0.35,2.088,0.16,0.203,19.144,0.408,110.565,2.354,0.18,157.638,2986.617,23405.457,671.839,65.043,526.974,20632.887,1565.123,,10259.04,0.789,1.543,0.033,24.406,0.52,3.098,5.634,70.916,1.51,85.511,1.821,18.083,0.385,47.419,1.01,,,483.403,0.383,0.277,0.413,0.131,0.442,0.196,1.016,0.094,0.392,0.251,2.615,0.294,,0.402,0.361,1.282,0.401,,0.911,0.004,0.009,0.013,0,264.61,145.526,12.501,12.748
10225,Colombia,2016,COL,47437513,625545117696,5.317,0.112,94.208,-3.856,-3.932,129.35,-39.63,-23.453,2.727,0.207,0.238,1.986,0.151,0.173,19.423,0.409,104.857,2.21,0.168,162.954,3080.825,23534.807,691.262,66.153,549.87,20668.029,1610.586,,11435.303,0.871,1.109,0.023,22.896,0.483,2.985,4.984,35.142,0.741,86.863,1.831,18.466,0.389,45.463,0.958,,,544.617,0.357,0.266,0.325,0.135,0.438,0.198,1.004,0.094,0.39,0.254,2.605,0.296,,0.297,0.329,0.798,0.38,,0.903,0.004,0.009,0.014,0,236.426,141.616,10.649,11.303
10226,Colombia,2017,COL,48131076,634046316544,5.233,0.109,86.61,-7.598,-8.065,223.3,93.951,72.633,4.639,0.352,0.406,1.799,0.137,0.158,14.686,0.305,96.888,2.013,0.153,168.187,3167.436,23758.107,705.948,67.186,572.654,20804.719,1653.46,,11368.834,0.867,1.034,0.021,22.784,0.473,2.782,6.447,136.69,2.84,89.063,1.85,19.384,0.403,42.874,0.891,,,549.702,0.347,0.241,0.555,0.101,0.435,0.199,0.996,0.095,0.388,0.256,2.608,0.297,,0.267,0.32,3.231,0.353,,0.898,0.004,0.009,0.014,0,310.284,133.915,10.278,11.866
10227,Colombia,2018,COL,49024463,650303242240,5.301,0.108,86.731,0.121,0.139,185.63,-37.67,-16.87,3.786,0.285,0.332,1.769,0.133,0.155,13.714,0.28,97.572,1.99,0.15,173.489,3254.167,23943.736,719.663,68.231,596.184,20903.619,1696.6,,11332.247,0.859,1.045,0.021,23.53,0.48,2.739,6.031,98.899,2.017,92.344,1.884,20.461,0.417,43.14,0.88,,,558.419,0.341,0.236,0.457,0.093,0.431,0.2,0.987,0.095,0.385,0.258,2.608,0.298,,0.257,0.315,2.572,0.352,,0.892,0.004,0.01,0.014,0,295.66,134.3,10.841,12.5
10228,Colombia,2019,COL,49907987,671028412416,5.537,0.111,94.498,7.767,8.955,136.15,-49.48,-26.655,2.728,0.203,0.242,1.893,0.141,0.168,18.152,0.364,103.422,2.072,0.154,179.026,3348.664,24079.889,737.815,69.235,620.407,20945.271,1742.182,,11221.787,0.839,1.003,0.02,24.224,0.485,2.863,5.356,41.652,0.835,94.992,1.903,20.973,0.42,45.582,0.913,,,563.192,0.341,0.255,0.333,0.124,0.428,0.201,0.977,0.095,0.381,0.26,2.601,0.299,,0.231,0.317,1.1,0.367,,0.886,0.004,0.01,0.014,0.001,267.305,142.888,8.924,9.444
10229,Colombia,2020,COL,50629997,622365376512,5.041,0.1,89.732,-4.766,-5.044,99.354,-36.796,-27.026,1.962,0.16,0.194,1.772,0.144,0.175,16.777,0.331,98.793,1.951,0.159,184.067,3438.396,24179.24,754.592,69.968,644.358,20954.895,1785.411,,10064.389,0.824,0.733,0.014,23.951,0.473,2.67,4.776,9.623,0.19,93.968,1.856,21.878,0.432,43.23,0.854,,,512.586,0.308,0.255,0.258,0.118,0.423,0.202,0.965,0.096,0.377,0.262,2.591,0.301,,0.183,0.317,0.28,0.394,,0.88,0.004,0.01,0.014,0.001,241.827,135.188,9.062,10.098
10230,Colombia,2021,COL,51188174,690925207552,5.87,0.115,94.323,4.592,5.117,104.563,5.209,5.243,2.043,0.151,0.182,1.843,0.137,0.164,11.611,0.227,103.69,2.026,0.15,189.937,3532.719,24283.805,766.203,70.584,666.119,20965.135,1839.877,,11156.515,0.832,0.616,0.012,21.76,0.425,2.735,4.887,10.24,0.2,95.481,1.865,21.975,0.429,54.465,1.064,,,574.745,0.346,0.255,0.258,0.077,0.42,0.203,0.954,0.095,0.372,0.262,2.581,0.305,,0.152,0.275,0.288,0.472,,0.874,0.004,0.01,0.014,0.001,250.163,140.025,9.366,9.93
10231,Colombia,2022,COL,51737944,742716997632,6.217,0.12,98.293,3.969,4.208,103.71,-0.854,-0.816,2.005,0.14,0.17,1.9,0.132,0.161,10.465,0.202,104.599,2.022,0.141,196.154,3631.011,24387.514,776.667,71.042,687.807,20970.551,1899.341,,11760.556,0.821,0.458,0.009,21.689,0.419,2.794,4.856,5.417,0.105,96.078,1.857,22.195,0.429,59.464,1.149,,,610.067,0.388,0.264,0.254,0.069,0.419,0.205,0.943,0.095,0.366,0.262,2.57,0.308,,0.114,0.275,0.153,0.499,,0.868,0.004,0.01,0.014,0.001,251.261,144.572,6.307,6.416
10232,Colombia,2023,COL,52321152,,6.046,0.116,105.239,6.946,7.067,108.185,4.475,4.315,2.068,,0.173,2.011,,0.168,16.002,0.306,,,,202.201,3736.25,24495.699,792.669,71.644,710.305,20973.496,1959.431,,12028.095,,0.603,0.012,22.498,0.43,2.873,4.95,2.946,0.056,96.96,1.853,22.838,0.436,60.09,1.148,,,626.485,0.385,0.278,0.261,0.104,0.418,0.206,0.932,0.095,0.362,0.263,2.559,0.312,,0.147,0.285,0.081,0.492,,0.862,0.004,0.01,0.014,0.001,259.002,150.338,,
10886,Costa Rica,1981,CRI,2456643,17587703808,0.217,0.088,2.236,-0.212,-8.669,56.788,-1.916,-3.264,23.116,3.229,3.406,0.91,0.127,0.134,,,,,,2.443,38.879,2030.811,,,,2051.208,34.797,,6718.458,0.948,,,,,1.392,21.377,54.552,22.206,4.793,1.951,1.552,0.632,2.019,0.822,,,16.671,0.053,0.012,0.238,,0.03,0.006,0.166,,,,0.338,0.018,,,,1.129,0.024,,0.107,0,0.001,0.001,0,52.516,3.42,,
10887,Costa Rica,1982,CRI,2524811,16366901248,0.198,0.079,2.071,-0.166,-7.405,28.195,-28.594,-50.351,11.167,1.723,1.733,0.82,0.127,0.127,,,,,,2.641,40.95,2059.005,,,,2077.333,36.669,,6376.428,0.994,,,,,1.297,10.683,26.124,10.347,4.809,1.905,1.565,0.62,1.872,0.742,,,16.265,0.049,0.011,0.12,,0.031,0.006,0.165,,,,0.34,0.018,,,,0.575,0.022,,0.107,0,0.001,0.001,0,26.973,3.274,,
10888,Costa Rica,1983,CRI,2595155,16819422208,0.176,0.068,2.089,0.018,0.879,46.399,18.204,64.564,17.879,2.759,2.591,0.805,0.124,0.117,,,,,,2.817,43.039,2105.404,,,,2121.642,38.582,,6828.286,1.065,,,,,1.28,16.607,44.31,17.074,4.985,1.921,1.634,0.63,1.913,0.737,,,17.907,0.043,0.011,0.195,,0.031,0.007,0.166,,,,0.344,0.019,,,,0.926,0.023,,0.108,0,0.001,0.001,0,43.098,3.322,,
10889,Costa Rica,1984,CRI,2667597,18139500544,0.215,0.081,1.981,-0.108,-5.164,22.918,-23.481,-50.607,8.591,1.263,1.331,0.743,0.109,0.115,,,,,,3.032,45.02,2128.322,,,,2142.579,40.348,,6388.007,0.949,,,,,1.225,8.797,20.937,7.848,5.123,1.921,1.653,0.62,1.766,0.662,,,17.223,0.051,0.01,0.091,,0.032,0.007,0.164,,,,0.345,0.019,,,,0.371,0.021,,0.107,0,0.001,0.001,0,23.467,3.269,,
10890,Costa Rica,1985,CRI,2741904,18289864704,0.216,0.079,2.242,0.262,13.201,17.519,-5.399,-23.558,6.389,0.958,1.001,0.818,0.123,0.128,,,,,,3.249,47.262,2145.84,,,,2157.855,42.374,,6311.796,0.956,,,,,1.301,7.163,15.276,5.571,4.981,1.817,1.596,0.582,2.026,0.739,,,17.493,0.051,0.011,0.068,,0.033,0.007,0.162,,,,0.344,0.019,,,,0.289,0.024,,0.107,0,0.001,0.001,0,19.639,3.568,,
10891,Costa Rica,1986,CRI,2817219,19298686976,0.247,0.088,2.578,0.335,14.943,14.946,-2.573,-14.687,5.305,0.774,0.875,0.915,0.134,0.151,,,,,,3.496,49.84,2160.786,,,,2170.223,44.704,,5994.962,0.885,,,,,1.402,6.509,12.368,4.39,5.016,1.781,1.602,0.569,2.33,0.827,,,17.073,0.056,0.013,0.057,,0.034,0.007,0.16,,,,0.343,0.019,,,,0.224,0.027,,0.106,0,0.001,0.001,0,18.338,3.949,,
10892,Costa Rica,1987,CRI,2892698,20217436160,0.258,0.089,2.724,0.146,5.677,12.558,-2.387,-15.973,4.341,0.621,0.665,0.942,0.135,0.144,,,,,,3.754,52.564,2173.344,,,,2180.058,47.17,,6458.797,0.934,,,,,1.422,5.985,9.835,3.4,5.049,1.746,1.572,0.544,2.466,0.852,,,18.889,0.056,0.013,0.047,,0.035,0.007,0.158,,,,0.342,0.019,,,,0.184,0.029,,0.105,0,0.001,0.001,0,17.313,4.113,,
10893,Costa Rica,1988,CRI,2968102,20903190528,0.246,0.083,2.906,0.182,6.684,7.938,-4.621,-36.793,2.674,0.38,0.388,0.979,0.139,0.142,,,,,,4,55.47,2181.282,,,,2185.09,49.83,,6807.616,0.977,,,,,1.474,4.756,5.032,1.695,4.952,1.669,1.602,0.54,2.66,0.896,,,20.433,0.051,0.013,0.029,,0.035,0.007,0.156,,,,0.34,0.02,,,,0.097,0.03,,0.104,0,0.001,0.001,0,14.115,4.374,,
10894,Costa Rica,1989,CRI,3043826,22103439360,0.266,0.087,2.933,0.027,0.944,4.598,-3.34,-42.076,1.511,0.208,0.207,0.964,0.133,0.132,,,,,,4.266,58.403,2185.88,,,,2186.755,52.498,,7222.24,1.006,,,,,1.47,4.079,1.665,0.547,4.947,1.625,1.644,0.54,2.667,0.876,,,22.237,0.054,0.013,0.017,,0.036,0.007,0.153,,,,0.338,0.02,,,,0.034,0.029,,0.103,0,0.001,0.001,0,12.417,4.476,,
10895,Costa Rica,1990,CRI,3121707,22906634240,0.268,0.086,2.913,-0.02,-0.693,7.613,3.015,65.577,2.439,0.332,0.35,0.933,0.127,0.134,,,5.155,1.651,0.225,4.533,61.316,2193.493,,,,2191.454,55.143,,6896.66,0.951,,,,,1.454,4.663,4.7,1.506,5.068,1.623,1.652,0.529,2.645,0.847,,,21.781,0.054,0.013,0.027,,0.037,0.008,0.151,,,,0.336,0.02,,,,0.094,0.029,,0.102,0,0.001,0.001,0,14.557,4.54,2.242,76.964
10896,Costa Rica,1991,CRI,3202181,23392536576,0.302,0.094,3.288,0.375,12.87,5.081,-2.532,-33.262,1.587,0.217,0.219,1.027,0.141,0.141,,,5.232,1.634,0.224,4.835,64.604,2198.574,,,,2193.247,58.129,,7176.984,0.994,,,,,1.557,4.056,1.793,0.56,5.093,1.59,1.709,0.534,2.986,0.933,,,23.249,0.059,0.014,0.018,,0.038,0.008,0.148,,,,0.333,0.021,,,,0.036,0.031,,0.101,0,0.001,0.001,0,12.989,4.986,1.944,59.132
10897,Costa Rica,1992,CRI,3284261,25455642624,0.301,0.092,3.742,0.454,13.807,5.718,0.637,12.535,1.741,0.225,0.208,1.139,0.147,0.136,,,5.735,1.746,0.225,5.136,68.346,2204.292,,,,2195.223,61.57,,8265.608,1.079,,,,,1.706,4.303,1.976,0.602,5.109,1.555,1.798,0.548,3.44,1.048,,,27.458,0.057,0.017,0.021,,0.039,0.008,0.146,,,,0.331,0.021,,,,0.038,0.037,,0.1,0,0.001,0.001,0,14.134,5.604,1.993,53.262
10898,Costa Rica,1993,CRI,3367436,27068747776,0.37,0.11,3.891,0.149,3.983,5.797,0.079,1.38,1.721,0.214,0.194,1.155,0.144,0.13,,,5.758,1.71,0.213,5.506,72.237,2210.088,,,,2197.129,65.091,,8771.873,1.104,,,,,1.737,3.944,1.906,0.566,5.164,1.534,1.801,0.535,3.521,1.046,,,29.872,0.067,0.017,0.021,,0.04,0.008,0.143,,,,0.329,0.022,,,,0.038,0.038,,0.099,0,0.001,0.001,0,13.281,5.848,1.867,47.994
10899,Costa Rica,1994,CRI,3451122,28250613760,0.404,0.117,5.2,1.309,33.642,12.595,6.798,117.276,3.649,0.446,0.416,1.507,0.184,0.172,,,6.87,1.991,0.243,5.91,77.436,2222.683,,0,,2204.523,69.887,,8673.12,1.071,0,0,,,2.099,5.592,7.395,2.143,4.889,1.417,1.785,0.517,4.796,1.39,,,30.262,0.068,0.023,0.044,,0.041,0.009,0.142,,0,,0.327,0.023,,0,,0.126,0.052,,0.098,0,0.001,0.001,0,19.3,7.244,1.67,32.115
10900,Costa Rica,1995,CRI,3535181,29404436480,0.371,0.105,4.801,-0.399,-7.675,7.277,-5.317,-42.219,2.059,0.247,0.237,1.358,0.163,0.156,,,6.731,1.904,0.229,6.281,82.237,2229.96,,0,,2207,74.317,,8610.148,1.046,0,0,,,1.947,4.181,2.477,0.701,4.574,1.294,1.656,0.469,4.43,1.253,,,30.763,0.06,0.02,0.025,,0.042,0.009,0.139,,0,,0.325,0.024,,0,,0.046,0.047,,0.097,0,0.001,0.001,0,14.779,6.884,1.93,40.204
10901,Costa Rica,1996,CRI,3619014,29695504384,0.356,0.098,4.686,-0.114,-2.383,7.931,0.654,8.986,2.192,0.267,0.255,1.295,0.158,0.151,,,6.589,1.821,0.222,6.636,86.924,2237.891,,0,,2210.245,78.648,,8493.361,1.046,0,0,,,1.908,4.362,3.245,0.897,4.559,1.26,1.806,0.499,4.331,1.197,,,31.054,0.056,0.019,0.026,,0.042,0.009,0.137,,0,,0.322,0.024,,0,,0.054,0.045,,0.096,0,0.001,0.001,0,15.785,6.905,1.902,40.589
10902,Costa Rica,1997,CRI,3701712,31327516672,0.402,0.109,4.916,0.23,4.904,5.659,-2.273,-28.654,1.529,0.181,0.162,1.328,0.157,0.141,,,7.081,1.913,0.226,7.038,91.84,2243.55,,0,,2210.987,83.162,,9324.729,1.113,0,0,,,1.959,3.667,0.742,0.201,4.508,1.218,1.946,0.526,4.514,1.219,,,34.869,0.061,0.02,0.018,,0.043,0.009,0.135,,0,,0.319,0.025,,0,,0.01,0.046,,0.095,0,0.001,0.001,0,13.574,7.253,2.164,44.025
10903,Costa Rica,1998,CRI,3782840,33453799424,0.464,0.123,5.234,0.318,6.467,6.745,1.087,19.202,1.783,0.202,0.189,1.384,0.156,0.146,,,8.094,2.14,0.242,7.502,97.074,2250.295,,0,,2212.499,87.932,,9361.015,1.069,0,0,,,2.007,3.845,1.511,0.399,4.592,1.214,1.938,0.512,4.771,1.261,,,35.772,0.07,0.022,0.022,,0.044,0.01,0.133,,0,,0.317,0.025,,0,,0.025,0.048,,0.094,0,0.001,0.001,0,14.545,7.593,2.859,54.632
10904,Costa Rica,1999,CRI,3862104,34758012928,0.469,0.122,5.438,0.204,3.891,4.755,-1.99,-29.499,1.231,0.137,0.116,1.408,0.156,0.132,,,9.616,2.49,0.277,7.971,102.512,2255.051,,0,,2211.816,92.901,,10529.213,1.182,0,0,,,2.033,3.506,-0.682,-0.177,4.523,1.171,1.74,0.451,4.968,1.286,,,41.079,0.068,0.022,0.015,,0.045,0.01,0.131,,0,,0.314,0.026,,0,,-0.011,0.049,,0.093,0,0.001,0.001,0,13.541,7.853,4.178,76.841
10905,Costa Rica,2000,CRI,3937737,36043079680,0.447,0.114,5.394,-0.044,-0.807,7.98,3.225,67.814,2.027,0.221,0.187,1.37,0.15,0.127,0,0,7.984,2.028,0.222,8.419,107.906,2263.031,1.64,0,,2214.403,97.847,,10699.309,1.181,0,0,,,1.958,4.052,2.586,0.657,4.495,1.142,1.475,0.375,4.946,1.256,,,42.575,0.062,0.021,0.026,0,0.046,0.01,0.129,0,0,,0.312,0.027,,0,,0.049,0.048,,0.092,0,0.001,0.001,0,15.956,7.711,2.59,48.02
10906,Costa Rica,2001,CRI,4008950,37338984448,0.508,0.127,5.667,0.273,5.056,9.078,1.098,13.757,2.264,0.243,0.209,1.413,0.152,0.131,0.117,0.029,8.102,2.021,0.217,8.926,113.572,2272.109,1.757,0,,2217.814,102.889,,10693.142,1.161,0,0,,,2.005,4.057,3.412,0.851,4.486,1.119,1.329,0.332,5.042,1.258,,,43.342,0.067,0.022,0.03,0.001,0.046,0.011,0.127,0,0,,0.31,0.027,,0,,0.072,0.049,,0.091,0,0.001,0.001,0,16.265,8.04,2.435,42.972
10907,Costa Rica,2002,CRI,4075712,38566391808,0.504,0.124,6.245,0.579,10.215,11.309,2.231,24.572,2.775,0.293,0.251,1.532,0.162,0.138,0.136,0.033,10.539,2.586,0.273,9.43,119.818,2283.417,1.892,0,,2222.877,108.495,,10944.455,1.17,0,0,,,2.138,4.427,5.063,1.242,4.478,1.099,1.311,0.322,5.606,1.375,,,45.12,0.064,0.024,0.036,0.001,0.047,0.011,0.126,0,0,,0.309,0.028,,0,,0.099,0.054,,0.091,0,0.001,0.001,0,18.044,8.716,4.293,68.741
